I"Plot Title  10486919"
"#" "Date" "Time, GMT+01 00" "Temp, °C (LGR S N  10486919, SEN S N  10486919)" "Temp - Avg, °C (LGR S N  10486919, SEN S N  10486919)" "RH, % (LGR S N  10486919, SEN S N  10486919)" "RH - Avg, % (LGR S N  10486919, SEN S N  10486919)" "DewPt, °C (LGR S N  10486919, SEN S N  10486919)" "Host Connected (LGR S N  10486919)" "Stopped (LGR S N  10486919)" "End Of File (LGR S N  10486919)"
8165 01 09 2021 04 40 00 16.347 16.466 74.897 74.466 11.902   
8166 01 09 2021 04 50 00 16.442 16.347 73.264 73.759 11.660   
8167 01 09 2021 05 00 00 16.442 16.442 72.406 73.293 11.482   
8168 01 09 2021 05 10 00 16.228 16.442 72.994 73.179 11.398   
8169 01 09 2021 05 20 00 16.156 16.228 73.237 73.336 11.379   
8170 01 09 2021 05 30 00 16.061 16.132 72.275 73.175 11.088   
8171 01 09 2021 05 40 00 16.085 16.061 72.050 72.361 11.064   
8172 01 09 2021 05 50 00 16.132 16.085 71.428 72.222 10.979   
8173 01 09 2021 06 00 00 15.870 16.108 73.522 72.169 11.162   
8174 01 09 2021 06 10 00 15.965 15.751 72.084 72.786 10.956   
8175 01 09 2021 06 20 00 16.061 15.942 70.983 71.133 10.816   
8176 01 09 2021 06 30 00 15.918 16.108 72.904 71.251 11.081   
8177 01 09 2021 06 40 00 15.870 15.918 72.895 72.590 11.033   
8178 01 09 2021 06 50 00 15.942 15.870 73.223 73.123 11.169   
8179 01 09 2021 07 00 00 15.942 15.942 73.593 72.909 11.245   
8180 01 09 2021 07 10 00 15.989 15.894 72.089 72.786 10.980   
8181 01 09 2021 07 20 00 16.275 16.013 72.946 72.752 11.434   
8182 01 09 2021 07 30 00 16.394 16.275 74.139 73.859 11.794   
8183 01 09 2021 07 40 00 16.514 16.418 75.752 74.939 12.236   
8184 01 09 2021 07 50 00 16.585 16.514 74.063 74.646 11.963   
8185 01 09 2021 08 00 00 16.585 16.585 74.034 74.632 11.957   
8186 01 09 2021 08 10 00 16.656 16.561 75.753 74.087 12.375   
8187 01 09 2021 08 20 00 16.871 16.656 75.768 75.951 12.585   
8188 01 09 2021 08 30 00 16.942 16.871 75.187 75.995 12.537   
8189 01 09 2021 08 40 00 16.895 16.918 76.480 75.891 12.751   
8190 01 09 2021 08 50 00 17.156 16.942 75.571 76.009 12.822   
8191 01 09 2021 09 00 00 17.394 17.156 75.250 74.462 12.987   
8192 01 09 2021 09 10 00 17.394 17.394 74.538 74.652 12.842   
8193 01 09 2021 09 20 00 17.513 17.371 74.333 74.219 12.915   
8194 01 09 2021 09 30 00 17.632 17.489 74.271 74.728 13.017   
8195 01 09 2021 09 40 00 17.680 17.608 73.823 74.009 12.970   
8196 01 09 2021 09 50 00 17.680 17.680 72.762 73.164 12.748   
8197 01 09 2021 10 00 00 17.941 17.680 73.732 72.704 13.203   
8198 01 09 2021 10 10 00 18.108 17.989 72.153 72.448 13.032   
8199 01 09 2021 10 20 00 18.132 18.108 70.972 71.518 12.802   
8200 01 09 2021 10 30 00 18.227 18.132 68.162 69.489 12.277   
8201 01 09 2021 10 40 00 18.346 18.251 67.332 67.697 12.204   
8202 01 09 2021 10 50 00 18.441 18.322 65.253 66.622 11.818   
8203 01 09 2021 11 00 00 18.560 18.465 64.769 66.086 11.818   
8204 01 09 2021 11 10 00 18.726 18.560 64.857 66.073 11.997   
8205 01 09 2021 11 20 00 18.964 18.726 64.987 68.282 12.253   
8206 01 09 2021 11 30 00 19.012 18.964 67.157 65.522 12.800   
8207 01 09 2021 11 40 00 19.035 19.012 65.000 66.537 12.324   
8208 01 09 2021 11 50 00 19.202 19.059 66.452 65.360 12.820   
8209 01 09 2021 12 00 00 19.178 19.202 62.575 63.657 11.881   
8210 01 09 2021 12 10 00 19.250 19.178 62.407 61.944 11.908   
8211 01 09 2021 12 20 00 19.416 19.297 62.644 62.234 12.123   
8212 01 09 2021 12 30 00 19.464 19.440 61.931 62.738 11.994   
8213 01 09 2021 12 40 00 19.535 19.464 60.524 61.780 11.713   
8214 01 09 2021 12 50 00 19.630 19.535 61.114 60.736 11.950   
8215 01 09 2021 13 00 00 19.868 19.630 58.450 59.934 11.498   
8216 01 09 2021 13 10 00 19.916 19.916 57.449 58.427 11.281   
8217 01 09 2021 13 20 00 20.225 19.916 55.035 56.928 10.923   
8218 01 09 2021 13 30 00 20.106 20.225 56.312 56.114 11.158   
8219 01 09 2021 13 40 00 20.321 20.178 54.059 55.738 10.742   
8220 01 09 2021 13 50 00 20.726 20.344 53.930 55.454 11.082   
8221 01 09 2021 14 00 00 20.726 20.606 50.432 53.261 10.075   
8222 01 09 2021 14 10 00 20.368 20.630 52.418 52.204 10.323   
8223 01 09 2021 14 20 00 20.749 20.487 52.283 51.278 10.637   
8224 01 09 2021 14 30 00 20.773 20.773 50.250 50.847 10.065   
8225 01 09 2021 14 40 00 20.845 20.773 49.126 50.344 9.793   
8226 01 09 2021 14 50 00 20.821 20.845 46.397 49.315 8.921   
8227 01 09 2021 15 00 00 20.749 20.797 52.720 50.033 10.762   
8228 01 09 2021 15 10 00 20.869 20.749 52.237 52.845 10.734   
8229 01 09 2021 15 20 00 20.892 20.869 52.927 49.885 10.954   
8230 01 09 2021 15 30 00 20.940 20.892 45.423 51.459 8.716   
8231 01 09 2021 15 40 00 21.298 20.964 47.347 47.051 9.658   
8232 01 09 2021 15 50 00 21.059 21.274 50.477 48.074 10.396   
8233 01 09 2021 16 00 00 20.916 21.059 54.113 51.732 11.310   
8234 01 09 2021 16 10 00 20.630 20.916 53.948 54.640 10.999   
8235 01 09 2021 16 20 00 20.440 20.630 56.177 56.205 11.432   
8236 01 09 2021 16 30 00 20.344 20.416 55.547 55.032 11.173   
8237 01 09 2021 16 40 00 20.249 20.344 55.656 55.423 11.114   
8238 01 09 2021 16 50 00 20.178 20.249 56.292 56.518 11.219   
8239 01 09 2021 17 00 00 20.225 20.178 56.330 56.876 11.273   
8240 01 09 2021 17 10 00 20.201 20.225 58.441 56.699 11.808   
8241 01 09 2021 17 20 00 20.130 20.201 58.521 59.203 11.762   
8242 01 09 2021 17 30 00 20.130 20.154 58.704 57.975 11.809   
8243 01 09 2021 17 40 00 20.082 20.154 58.819 58.556 11.794   
8244 01 09 2021 17 50 00 20.035 20.082 60.210 59.611 12.104   
8245 01 09 2021 18 00 00 19.963 20.035 60.714 60.786 12.164   
8246 01 09 2021 18 10 00 19.987 19.963 61.202 59.683 12.308   
8247 01 09 2021 18 20 00 19.892 19.987 61.790 60.688 12.364   
8248 01 09 2021 18 30 00 19.868 19.892 60.063 61.307 11.910   
8249 01 09 2021 18 40 00 19.821 19.892 62.561 62.182 12.485   
8250 01 09 2021 18 50 00 19.749 19.844 63.839 63.346 12.726   
8251 01 09 2021 19 00 00 19.678 19.773 64.037 64.083 12.706   
8252 01 09 2021 19 10 00 19.487 19.678 65.256 64.485 12.814   
8253 01 09 2021 19 20 00 19.273 19.487 66.169 64.333 12.822   
8254 01 09 2021 19 30 00 19.273 19.273 64.922 64.922 12.532   
8255 01 09 2021 19 40 00 19.368 19.250 64.670 64.947 12.563   
8256 01 09 2021 19 50 00 19.345 19.368 63.591 65.770 12.284   
8257 01 09 2021 20 00 00 19.250 19.345 67.200 66.033 13.036   
8258 01 09 2021 20 10 00 19.250 19.226 66.727 66.279 12.928   
8259 01 09 2021 20 20 00 19.178 19.250 66.211 66.017 12.742   
8260 01 09 2021 20 30 00 19.035 19.154 66.837 66.355 12.749   
8261 01 09 2021 20 40 00 19.035 19.035 63.240 65.148 11.907   
8262 01 09 2021 20 50 00 18.964 19.035 64.124 64.792 12.050   
8263 01 09 2021 21 00 00 19.012 18.964 64.877 64.392 12.273   
8264 01 09 2021 21 10 00 18.774 18.988 67.026 67.241 12.543   
8265 01 09 2021 21 20 00 18.560 18.798 68.135 67.825 12.589   
8266 01 09 2021 21 30 00 18.584 18.607 64.714 66.436 11.828   
8267 01 09 2021 21 40 00 18.298 18.536 66.676 67.661 12.010   
8268 01 09 2021 21 50 00 18.346 18.298 68.799 67.559 12.533   
8269 01 09 2021 22 00 00 18.465 18.370 66.440 66.246 12.115   
8270 01 09 2021 22 10 00 18.393 18.488 68.281 67.387 12.463   
8271 01 09 2021 22 20 00 18.322 18.370 67.828 69.271 12.293   
8272 01 09 2021 22 30 00 18.322 18.370 69.991 68.452 12.772   
8273 01 09 2021 22 40 00 18.203 18.203 69.911 69.852 12.641   
8274 01 09 2021 22 50 00 18.155 18.108 66.887 69.106 11.922   
8275 01 09 2021 23 00 00 18.084 18.179 68.254 68.066 12.161   
8276 01 09 2021 23 10 00 17.941 17.989 68.228 69.754 12.019   
8277 01 09 2021 23 20 00 17.870 17.965 69.004 69.021 12.123   
8278 01 09 2021 23 30 00 17.918 17.918 69.100 67.432 12.190   
8279 01 09 2021 23 40 00 17.823 17.894 68.323 68.833 11.927   
8280 01 09 2021 23 50 00 17.727 17.823 69.094 69.374 12.006   
8281 02 09 2021 00 00 00 17.561 17.680 68.275 70.423 11.666   
8282 02 09 2021 00 10 00 17.537 17.561 68.592 69.791 11.713   
8283 02 09 2021 00 20 00 17.489 17.513 67.120 69.171 11.340   
8284 02 09 2021 00 30 00 17.656 17.513 65.471 67.036 11.123   
8285 02 09 2021 00 40 00 17.371 17.632 68.853 68.580 11.612   
8286 02 09 2021 00 50 00 17.442 17.371 67.053 67.890 11.279   
8287 02 09 2021 01 00 00 17.371 17.442 69.086 68.779 11.663   
8288 02 09 2021 01 10 00 17.585 17.371 66.608 66.629 11.315   
8289 02 09 2021 01 20 00 17.513 17.585 67.857 67.401 11.528   
8290 02 09 2021 01 30 00 17.109 17.466 71.846 69.773 12.006   
8291 02 09 2021 01 40 00 17.109 17.109 69.532 71.154 11.510   
8292 02 09 2021 01 50 00 17.228 17.133 69.845 68.984 11.692   
8293 02 09 2021 02 00 00 17.014 17.133 69.602 71.677 11.434   
8294 02 09 2021 02 10 00 17.014 17.037 69.369 70.909 11.383   
8295 02 09 2021 02 20 00 17.037 17.014 71.169 69.660 11.794   
8296 02 09 2021 02 30 00 17.156 17.014 67.763 68.846 11.166   
8297 02 09 2021 02 40 00 17.180 17.180 69.313 67.943 11.530   
8298 02 09 2021 02 50 00 17.037 17.109 70.070 71.038 11.558   
8299 02 09 2021 03 00 00 17.085 17.037 70.340 70.186 11.662   
8300 02 09 2021 03 10 00 16.990 17.014 71.391 71.827 11.795   
8301 02 09 2021 03 20 00 17.014 17.014 71.539 71.741 11.849   
8302 02 09 2021 03 30 00 16.918 17.037 70.973 72.292 11.637   
8303 02 09 2021 03 40 00 16.895 16.895 70.795 71.920 11.577   
8304 02 09 2021 03 50 00 16.871 16.871 73.406 71.339 12.103   
8305 02 09 2021 04 00 00 16.799 16.871 71.844 72.576 11.708   
8306 02 09 2021 04 10 00 16.299 16.537 71.402 72.396 11.134   
8307 02 09 2021 04 20 00 16.490 16.275 69.823 70.649 10.979   
8308 02 09 2021 04 30 00 16.585 16.514 67.397 69.305 10.539   
8309 02 09 2021 04 40 00 16.656 16.585 68.285 67.163 10.804   
8310 02 09 2021 04 50 00 16.299 16.656 70.769 69.274 10.999   
8311 02 09 2021 05 00 00 16.418 16.323 67.746 68.079 10.457   
8312 02 09 2021 05 10 00 16.442 16.466 65.642 66.761 10.007   
8313 02 09 2021 05 20 00 16.466 16.442 65.469 65.141 9.991   
8314 02 09 2021 05 30 00 16.418 16.490 66.372 65.826 10.150   
8315 02 09 2021 05 40 00 16.228 16.228 66.308 67.916 9.954   
8316 02 09 2021 05 50 00 16.394 16.275 66.572 66.668 10.173   
8317 02 09 2021 06 00 00 16.323 16.347 66.999 66.974 10.200   
8318 02 09 2021 06 10 00 16.108 16.323 68.330 67.437 10.290   
8319 02 09 2021 06 20 00 15.822 15.918 69.351 70.062 10.238   
8320 02 09 2021 06 30 00 16.180 15.894 67.382 67.505 10.149   
8321 02 09 2021 06 40 00 16.180 16.156 66.915 67.086 10.045   
8322 02 09 2021 06 50 00 16.347 16.228 67.266 66.865 10.282   
8323 02 09 2021 07 00 00 16.323 16.323 69.415 68.370 10.731   
8324 02 09 2021 07 10 00 16.275 16.323 69.869 70.138 10.784   
8325 02 09 2021 07 20 00 16.132 16.275 70.536 70.563 10.789   
8326 02 09 2021 07 30 00 16.228 16.156 70.986 70.915 10.977   
8327 02 09 2021 07 40 00 16.633 16.228 71.207 71.417 11.413   
8328 02 09 2021 07 50 00 16.918 16.680 71.665 71.187 11.784   
8329 02 09 2021 08 00 00 16.942 16.918 72.101 72.039 11.899   
8330 02 09 2021 08 10 00 16.966 16.942 73.368 73.105 12.187   
8331 02 09 2021 08 20 00 17.133 16.966 71.908 73.139 12.042   
8332 02 09 2021 08 30 00 17.228 17.133 70.627 71.158 11.860   
8333 02 09 2021 08 40 00 17.252 17.228 69.326 70.772 11.601   
8334 02 09 2021 08 50 00 17.489 17.228 70.068 69.758 11.991   
8335 02 09 2021 09 00 00 17.751 17.561 69.302 69.384 12.075   
8336 02 09 2021 09 10 00 17.418 17.656 68.804 69.692 11.646   
8337 02 09 2021 09 20 00 17.537 17.442 69.059 68.837 11.816   
8338 02 09 2021 09 30 00 17.537 17.561 69.583 69.005 11.931   
8339 02 09 2021 09 40 00 17.656 17.561 69.430 69.063 12.012   
8340 02 09 2021 09 50 00 17.799 17.680 66.911 68.443 11.587   
8341 02 09 2021 10 00 00 18.013 17.823 65.179 66.061 11.394   
8342 02 09 2021 10 10 00 18.132 18.013 65.406 65.297 11.560   
8343 02 09 2021 10 20 00 18.274 18.155 66.082 66.179 11.852   
8344 02 09 2021 10 30 00 18.560 18.298 67.606 66.765 12.470   
8345 02 09 2021 10 40 00 18.726 18.560 66.959 66.841 12.482   
8346 02 09 2021 10 50 00 18.845 18.726 64.521 65.806 12.031   
8347 02 09 2021 11 00 00 18.893 18.821 64.856 64.278 12.155   
8348 02 09 2021 11 10 00 19.035 18.940 63.420 63.702 11.950   
8349 02 09 2021 11 20 00 19.059 19.035 60.357 61.379 11.223   
8350 02 09 2021 11 30 00 19.178 19.059 61.673 61.021 11.661   
8351 02 09 2021 11 40 00 19.273 19.178 58.723 60.346 11.010   
8352 02 09 2021 11 50 00 19.202 19.250 59.289 58.902 11.088   
8353 02 09 2021 12 00 00 19.368 19.202 58.129 58.225 10.946   
8354 02 09 2021 12 10 00 19.487 19.345 58.300 58.003 11.102   
8355 02 09 2021 12 20 00 19.725 19.535 57.083 57.177 11.007   
8356 02 09 2021 12 30 00 19.844 19.749 54.238 56.719 10.349   
8357 02 09 2021 12 40 00 20.035 19.844 56.025 55.996 11.014   
8358 02 09 2021 12 50 00 20.321 20.059 53.500 53.835 10.586   
8359 02 09 2021 13 00 00 20.225 20.297 50.929 53.683 9.761   
8360 02 09 2021 13 10 00 20.130 20.178 52.914 52.889 10.244   
8361 02 09 2021 13 20 00 20.511 20.178 48.830 50.986 9.396   
8362 02 09 2021 13 30 00 20.416 20.487 48.186 48.795 9.112   
8363 02 09 2021 13 40 00 20.511 20.440 45.850 46.223 8.463   
8364 02 09 2021 13 50 00 20.559 20.511 46.269 47.280 8.641   
8365 02 09 2021 14 00 00 20.773 20.583 46.391 46.686 8.876   
8366 02 09 2021 14 10 00 20.726 20.797 45.748 45.916 8.626   
8367 02 09 2021 14 20 00 20.940 20.869 47.239 45.127 9.297   
8368 02 09 2021 14 30 00 20.869 20.892 46.689 46.597 9.058   
8369 02 09 2021 14 40 00 20.940 20.869 45.966 46.435 8.891   
8370 02 09 2021 14 50 00 20.916 20.916 48.282 46.632 9.600   
8371 02 09 2021 15 00 00 20.749 20.892 48.734 49.290 9.586   
8372 02 09 2021 15 10 00 20.678 20.773 51.273 50.439 10.279   
8373 02 09 2021 15 20 00 20.654 20.678 51.050 51.022 10.191   
8374 02 09 2021 15 30 00 20.678 20.654 50.551 50.297 10.067   
8375 02 09 2021 15 40 00 20.773 20.678 52.568 51.773 10.741   
8376 02 09 2021 15 50 00 21.059 20.749 49.753 51.376 10.179   
8377 02 09 2021 16 00 00 20.869 21.059 50.231 49.753 10.147   
8378 02 09 2021 16 10 00 20.916 20.845 55.878 53.512 11.796   
8379 02 09 2021 16 20 00 20.940 20.892 55.449 54.451 11.701   
8380 02 09 2021 16 30 00 21.083 20.964 53.546 54.306 11.306   
8381 02 09 2021 16 40 00 20.916 21.083 53.958 54.013 11.267   
8382 02 09 2021 16 50 00 20.797 20.892 54.995 54.513 11.444   
8383 02 09 2021 17 00 00 20.773 20.773 55.486 55.146 11.556   
8384 02 09 2021 17 10 00 20.749 20.821 56.654 56.172 11.850   
8385 02 09 2021 17 20 00 20.630 20.749 56.021 56.685 11.568   
8386 02 09 2021 17 30 00 20.535 20.630 57.360 56.944 11.837   
8387 02 09 2021 17 40 00 20.392 20.535 58.226 57.206 11.930   
8388 02 09 2021 17 50 00 20.321 20.392 58.093 57.736 11.829   
8389 02 09 2021 18 00 00 20.201 20.321 59.386 58.765 12.051   
8390 02 09 2021 18 10 00 20.130 20.178 58.369 58.498 11.722   
8391 02 09 2021 18 20 00 19.987 20.130 59.596 59.436 11.904   
8392 02 09 2021 18 30 00 19.916 19.987 58.763 59.626 11.623   
8393 02 09 2021 18 40 00 19.821 19.916 59.508 59.098 11.725   
8394 02 09 2021 18 50 00 19.844 19.821 59.451 59.326 11.733   
8395 02 09 2021 19 00 00 19.797 19.844 60.385 58.782 11.924   
8396 02 09 2021 19 10 00 19.725 19.797 59.585 59.930 11.655   
8397 02 09 2021 19 20 00 19.630 19.725 60.055 59.706 11.684   
8398 02 09 2021 19 30 00 19.606 19.630 59.687 59.964 11.569   
8399 02 09 2021 19 40 00 19.416 19.606 60.172 60.324 11.513   
8400 02 09 2021 19 50 00 19.416 19.440 60.233 60.448 11.528   
8401 02 09 2021 20 00 00 19.345 19.416 60.705 60.021 11.579   
8402 02 09 2021 20 10 00 19.321 19.345 59.794 60.584 11.328   
8403 02 09 2021 20 20 00 19.273 19.345 60.210 60.645 11.388   
8404 02 09 2021 20 30 00 19.273 19.297 60.452 60.002 11.448   
8405 02 09 2021 20 40 00 19.178 19.273 61.010 60.905 11.498   
8406 02 09 2021 20 50 00 18.940 19.107 61.995 62.503 11.516   
8407 02 09 2021 21 00 00 19.035 18.964 62.071 61.698 11.624   
8408 02 09 2021 21 10 00 18.893 18.988 62.947 62.543 11.701   
8409 02 09 2021 21 20 00 18.940 18.940 61.845 62.235 11.479   
8410 02 09 2021 21 30 00 18.893 18.940 61.867 62.055 11.440   
8411 02 09 2021 21 40 00 18.774 18.917 61.968 61.781 11.352   
8412 02 09 2021 21 50 00 18.655 18.774 62.967 62.298 11.481   
8413 02 09 2021 22 00 00 18.631 18.679 63.023 62.432 11.472   
8414 02 09 2021 22 10 00 18.536 18.560 63.365 63.489 11.464   
8415 02 09 2021 22 20 00 18.488 18.536 63.268 63.783 11.396   
8416 02 09 2021 22 30 00 18.370 18.488 63.576 63.715 11.357   
8417 02 09 2021 22 40 00 18.251 18.274 64.002 64.482 11.345   
8418 02 09 2021 22 50 00 18.322 18.251 63.448 63.526 11.281   
8419 02 09 2021 23 00 00 18.037 18.322 65.508 64.490 11.493   
8420 02 09 2021 23 10 00 18.084 18.037 64.271 64.560 11.250   
8421 02 09 2021 23 20 00 18.060 18.084 64.386 64.539 11.255   
8422 02 09 2021 23 30 00 18.013 18.084 64.764 64.657 11.298   
8423 02 09 2021 23 40 00 17.941 17.918 64.484 65.547 11.165   
8424 02 09 2021 23 50 00 17.965 17.965 65.289 64.281 11.375   
8425 03 09 2021 00 00 00 17.941 17.799 63.920 64.816 11.032   
8426 03 09 2021 00 10 00 17.775 17.965 64.485 64.785 11.007   
8427 03 09 2021 00 20 00 17.751 17.775 64.719 64.989 11.039   
8428 03 09 2021 00 30 00 17.680 17.775 65.830 65.226 11.228   
8429 03 09 2021 00 40 00 17.228 17.585 68.127 67.372 11.315   
8430 03 09 2021 00 50 00 17.751 17.418 66.726 66.343 11.500   
8431 03 09 2021 01 00 00 17.513 17.727 67.681 67.368 11.488   
8432 03 09 2021 01 10 00 17.561 17.561 67.250 66.692 11.437   
8433 03 09 2021 01 20 00 17.608 17.561 66.318 66.927 11.272   
8434 03 09 2021 01 30 00 17.537 17.608 66.158 65.729 11.167   
8435 03 09 2021 01 40 00 17.489 17.561 66.297 66.133 11.153   
8436 03 09 2021 01 50 00 17.394 17.489 67.162 66.503 11.258   
8437 03 09 2021 02 00 00 17.418 17.418 66.255 66.432 11.076   
8438 03 09 2021 02 10 00 17.371 17.371 65.952 66.511 10.962   
8439 03 09 2021 02 20 00 17.204 17.371 67.596 66.923 11.174   
8440 03 09 2021 02 30 00 17.133 17.156 67.730 67.588 11.136   
8441 03 09 2021 02 40 00 17.252 17.133 66.696 67.554 11.017   
8442 03 09 2021 02 50 00 17.061 17.252 68.359 67.663 11.207   
8443 03 09 2021 03 00 00 17.180 17.109 66.683 67.228 10.946   
8444 03 09 2021 03 10 00 17.204 17.204 67.303 66.511 11.109   
8445 03 09 2021 03 20 00 17.109 17.228 68.863 67.776 11.363   
8446 03 09 2021 03 30 00 17.061 17.085 68.359 68.684 11.207   
8447 03 09 2021 03 40 00 17.133 17.061 67.730 68.272 11.136   
8448 03 09 2021 03 50 00 17.133 17.133 67.437 67.437 11.070   
8449 03 09 2021 04 00 00 17.037 17.133 68.238 68.022 11.157   
8450 03 09 2021 04 10 00 17.014 17.037 67.562 68.063 10.985   
8451 03 09 2021 04 20 00 16.775 17.037 68.511 68.151 10.967   
8452 03 09 2021 04 30 00 16.775 16.823 67.957 68.199 10.845   
8453 03 09 2021 04 40 00 16.728 16.752 67.686 68.273 10.739   
8454 03 09 2021 04 50 00 16.656 16.752 67.585 67.251 10.649   
8455 03 09 2021 05 00 00 16.680 16.633 65.595 66.234 10.223   
8456 03 09 2021 05 10 00 16.585 16.656 66.782 66.238 10.401   
8457 03 09 2021 05 20 00 16.585 16.585 66.870 66.431 10.421   
8458 03 09 2021 05 30 00 16.442 16.585 66.053 66.460 10.101   
8459 03 09 2021 05 40 00 16.394 16.466 66.543 66.321 10.166   
8460 03 09 2021 05 50 00 16.371 16.371 65.864 66.568 9.990   
8461 03 09 2021 06 00 00 16.394 16.418 66.133 65.696 10.073   
8462 03 09 2021 06 10 00 16.418 16.371 64.459 65.688 9.713   
8463 03 09 2021 06 20 00 16.275 16.394 66.844 65.721 10.120   
8464 03 09 2021 06 30 00 16.156 16.275 66.384 66.170 9.903   
8465 03 09 2021 06 40 00 16.347 16.156 63.382 64.591 9.394   
8466 03 09 2021 06 50 00 16.299 16.299 64.438 63.729 9.595   
8467 03 09 2021 07 00 00 16.299 16.299 63.906 64.025 9.472   
8468 03 09 2021 07 10 00 16.323 16.299 64.944 64.084 9.734   
8469 03 09 2021 07 20 00 16.418 16.228 65.402 65.163 9.930   
8470 03 09 2021 07 30 00 16.537 16.442 64.509 65.465 9.838   
8471 03 09 2021 07 40 00 16.752 16.609 65.843 65.200 10.348   
8472 03 09 2021 07 50 00 16.704 16.752 63.591 65.461 9.782   
8473 03 09 2021 08 00 00 16.966 16.847 62.267 62.545 9.716   
8474 03 09 2021 08 10 00 16.895 16.918 65.043 64.101 10.300   
8475 03 09 2021 08 20 00 16.942 16.895 67.403 65.986 10.881   
8476 03 09 2021 08 30 00 17.037 16.966 68.384 67.846 11.190   
8477 03 09 2021 08 40 00 17.014 17.037 67.825 68.180 11.043   
8478 03 09 2021 08 50 00 17.109 17.014 67.930 67.737 11.157   
8479 03 09 2021 09 00 00 17.228 17.133 67.278 67.583 11.126   
8480 03 09 2021 09 10 00 17.204 17.228 68.473 67.571 11.369   
8481 03 09 2021 09 20 00 17.252 17.204 68.773 68.210 11.480   
8482 03 09 2021 09 30 00 17.347 17.252 67.505 68.394 11.290   
8483 03 09 2021 09 40 00 17.442 17.347 66.994 66.595 11.266   
8484 03 09 2021 09 50 00 17.608 17.466 67.435 67.409 11.524   
8485 03 09 2021 10 00 00 17.727 17.632 67.896 67.820 11.741   
8486 03 09 2021 10 10 00 17.894 17.727 68.891 67.896 12.121   
8487 03 09 2021 10 20 00 18.060 17.894 65.424 66.693 11.496   
8488 03 09 2021 10 30 00 18.203 18.084 65.744 64.924 11.706   
8489 03 09 2021 10 40 00 18.274 18.203 67.202 66.128 12.107   
8490 03 09 2021 10 50 00 18.346 18.274 67.479 67.614 12.238   
8491 03 09 2021 11 00 00 18.465 18.346 68.791 67.861 12.645   
8492 03 09 2021 11 10 00 18.869 18.536 68.602 67.484 12.989   
8493 03 09 2021 11 20 00 18.988 18.940 67.389 67.203 12.830   
8494 03 09 2021 11 30 00 19.321 18.988 65.851 66.858 12.794   
8495 03 09 2021 11 40 00 19.559 19.321 61.645 64.751 12.014   
8496 03 09 2021 11 50 00 19.797 19.583 58.896 61.197 11.546   
8497 03 09 2021 12 00 00 19.821 19.844 56.454 57.163 10.929   
8498 03 09 2021 12 10 00 20.201 19.821 54.103 55.161 10.644   
8499 03 09 2021 12 20 00 20.106 20.201 56.220 55.248 11.133   
8500 03 09 2021 12 30 00 20.392 20.178 56.170 54.534 11.386   
8501 03 09 2021 12 40 00 20.511 20.416 52.967 55.187 10.612   
